"restaurant name","country code",city,long,lat,cuisines,booking,online_delivery,delivery,price,rating
"Chatorey Chacha",1,"New Delhi",77.2097386,28.5340199,"Street Food, North Indian",No,No,No,4.550,3.3
"Chilli Dragon",1,"New Delhi",77.218813,28.534252,"Chinese, Thai",No,Yes,No,8.450,3.3
"DCK- Dana Choga's Kitchen",1,"New Delhi",77.2090133,28.5338079,"North Indian, Mughlai",No,Yes,No,10.400,3.4
"Divya's Rimpy Restaurant",1,"New Delhi",77.2089013,28.5338345,"North Indian, Chinese, Mughlai",No,No,No,10.400,3.2
"Express Dhaba",1,"New Delhi",77.2127552,28.5403273,"North Indian, Chinese, Mughlai",No,Yes,No,8.450,2.7
"Go Foodie",1,"New Delhi",77.2076299,28.5314946,"North Indian, Chinese",No,No,No,6.500,3.3
"Health Pan",1,"New Delhi",77.2202141,28.5403,"Healthy Food",No,Yes,No,2.600,3.4
Karim's,1,"New Delhi",77.2146666,28.5383428,"Mughlai, North Indian",Yes,Yes,No,10.400,3
Karuna,1,"New Delhi",77.2169997,28.5340999,"South Indian",No,No,No,2.600,3
Kathi,1,"New Delhi",77.2189683,28.5309799,"North Indian, Fast Food, Chinese",No,Yes,No,5.200,2.8
"King Chilly Kitchen",1,"New Delhi",77.2167814,28.5357192,"Chinese, Tibetan",No,Yes,No,5.200,3.2
"Kolhapuri Veg Non-Veg Foods",1,"New Delhi",77.2169065,28.5337938,Maharashtrian,No,Yes,No,3.900,3.3
"Mehfil Dhaba",1,"New Delhi",77.2129078,28.5369107,"Fast Food, North Indian",No,No,No,3.900,3.4
"Moti Mahal Delux - Legendary Culinary",1,"New Delhi",77.2126586,28.5405605,"North Indian, Chinese",No,Yes,No,7.800,2.6
"Open Oven",1,"New Delhi",77.209366,28.5341102,"Bakery, Desserts, Fast Food",No,Yes,No,3.250,3.4
"Paapi Paet",1,"New Delhi",77.2079315,28.5330067,"Fast Food, Beverages",No,Yes,No,7.150,3.3
"Pepper Corn Express",1,"New Delhi",77.2132305,28.5394521,"North Indian, Chinese, Fast Food",No,Yes,No,10.400,3.4
"Pinch Of China",1,"New Delhi",77.218629,28.534403,Chinese,No,No,No,5.200,3.2
"Pizza Hut Delivery",1,"New Delhi",77.2137832,28.5386054,"Italian, Pizza, Fast Food",No,Yes,No,10.400,2.8
"Punjabee's Darbar",1,"New Delhi",77.2134971,28.538882,"North Indian, Chinese",No,Yes,No,9.100,3
Ramjee's,1,"New Delhi",77.2096823,28.5340507,"Street Food, North Indian",No,Yes,No,1.950,3.3
Rollmaal,1,"New Delhi",77.2135137,28.5388893,"Fast Food, North Indian, Chinese",No,Yes,No,6.500,3.4
Shaolin,1,"New Delhi",77.2069233,28.5341425,Chinese,No,Yes,No,10.400,3.4
Subway,1,"New Delhi",77.2095102,28.534046,"American, Fast Food, Salad, Healthy Food",No,Yes,No,6.500,2.8
"The Chocolate Room",1,"New Delhi",77.2063347,28.5335269,"Cafe, Italian, Mexican, Salad, Desserts",Yes,Yes,No,11.050,3.4
"The Delhi Heights",1,"New Delhi",77.2078004,28.5327826,"North Indian, Mughlai, Chinese",Yes,Yes,No,10.400,2.8
"Thok (The House of Kakori)",1,"New Delhi",77.2096819,28.534082,"North Indian, Mughlai, Chinese",No,Yes,Yes,7.800,3.4
Uloo,1,"New Delhi",77.2155012,28.5354885,"North Indian, Mughlai, Chinese",No,Yes,Yes,7.800,3.2
"Vadapav Junction & More",1,"New Delhi",77.2122866,28.5369963,"Street Food, Fast Food",No,Yes,No,4.550,3.3
"Behrouz Biryani",1,"New Delhi",77.2119129,28.5369433,Biryani,No,Yes,No,7.800,3.6
"Beliram Degchiwala",1,"New Delhi",77.2135506,28.5386851,"North Indian, Mughlai, Chinese",No,Yes,No,11.700,3.5
Bhukkhar,1,"New Delhi",77.214436,28.5344871,"North Indian, Chinese, Mughlai",No,Yes,No,6.500,3.9
"Biryani Blues",1,"New Delhi",77.2132354,28.5391434,"Biryani, Hyderabadi",No,Yes,No,13.000,3.9
"Bun Intended",1,"New Delhi",77.21034631,28.53449044,"Burger, American, Fast Food",No,Yes,No,11.050,3.9
"Casa Asia",1,"New Delhi",77.2124201,28.5357513,Chinese,No,Yes,No,8.450,3.8
"Chic Fish",1,"New Delhi",77.2143619,28.5382487,"North Indian, Chinese",No,Yes,No,9.750,3.5
"Dunkin' Donuts",1,"New Delhi",77.2115336,28.5363476,"Burger, Desserts, Fast Food",No,Yes,No,7.800,3.6
Farratta,1,"New Delhi",77.2138677,28.5386342,"North Indian, Chinese",No,Yes,No,10.400,3.7
"Flavors of Chennai",1,"New Delhi",77.2136687,28.538922,"South Indian",No,Yes,No,5.200,3.7
"Food For Thought",1,"New Delhi",77.2001377,28.5322332,"North Indian, Italian",No,Yes,No,9.100,3.8
FreshMenu,1,"New Delhi",77.2191149,28.5306173,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",No,Yes,No,7.800,3.7
Giani's,1,"New Delhi",77.2115555,28.5363348,"Ice Cream, Desserts",No,Yes,No,5.200,3.7
Gopala,1,"New Delhi",77.2111963,28.5364161,"Mithai, Street Food",No,No,No,3.250,3.8
"Green Chick Chop",1,"New Delhi",77.2093418,28.5341236,"Raw Meats, North Indian, Fast Food",No,No,No,4.550,3.5
"Hunger Must Die",1,"New Delhi",77.2087849,28.5312482,"Italian, North Indian, Chinese, Mughlai",No,Yes,No,6.500,3.7
"Kolkata Kathi Roll",1,"New Delhi",77.2097112,28.5340565,"Fast Food",No,No,No,1.950,3.6
"Max Grille and Kitchen",1,"New Delhi",77.2133213,28.5393306,"North Indian, Mughlai, Chinese",Yes,Yes,No,11.050,3.5
"Moti Sweets",1,"New Delhi",77.2115266,28.5363955,"Mithai, Street Food",No,No,No,1.300,3.6
"Nazeer Foods",1,"New Delhi",77.2123353,28.5366373,"North Indian, Mughlai, Chinese",No,No,No,8.450,3.6
Nikashee,1,"New Delhi",77.2090442,28.5340283,"Chinese, Thai",No,No,No,7.800,3.7
"Noodle Box",1,"New Delhi",77.2177996,28.5370577,"Chinese, Thai",No,Yes,No,9.100,3.5
Pema's,1,"New Delhi",77.2072907,28.5342075,"Chinese, Tibetan, Japanese",No,Yes,No,9.100,3.6
"Plumber - The Lounge",1,"New Delhi",77.2136424,28.5388893,"Thai, Chinese, North Indian",No,No,No,19.500,3.9
"Pudding & Pie",1,"New Delhi",77.2093777,28.5363564,"Bakery, Fast Food",No,No,No,5.850,3.7
"RP's Restaurant",1,"New Delhi",77.2185071,28.5406266,"Mughlai, North Indian, Chinese",No,Yes,No,9.100,3.5
"Soi Thai",1,"New Delhi",77.2000632,28.5320727,"Thai, Japanese",No,Yes,No,19.500,3.6
"Speedy Chow",1,"New Delhi",77.2135346,28.538886,"Chinese, Thai",No,Yes,No,11.050,3.6
"Stoned Age Kitchen",1,"New Delhi",77.2079315,28.5317046,Continental,No,Yes,No,5.200,3.9
Suribachi,1,"New Delhi",77.2132758,28.539624,"Asian, North Indian, Continental",Yes,Yes,No,19.500,3.5
Swagath,1,"New Delhi",77.2116173,28.5364058,"North Indian, Chinese, Seafood, Chettinad",Yes,No,No,19.500,3.5
"The Delhi Canteen",1,"New Delhi",77.2142624,28.5384888,"North Indian, Continental, Asian, Chinese, Thai",Yes,Yes,No,13.000,3.6
"The Grill Kitchen",1,"New Delhi",77.2060663,28.5331227,"North Indian, Mughlai",No,Yes,No,8.450,3.8
"The Midnight Heroes",1,"New Delhi",77.21055888,28.5339573,"North Indian, Biryani, Chinese, Fast Food",No,Yes,No,12.350,3.7
"The Salad Bowl",1,"New Delhi",77.2002839,28.5322327,"Healthy Food, Salad",No,Yes,No,10.400,3.5
"Domino's Pizza",1,"New Delhi",77.211528,28.5363241,"Pizza, Fast Food",No,No,No,9.100,2.3
"Food Army",1,"New Delhi",77.2243276,28.5373992,"North Indian, Mughlai, Chinese",No,Yes,No,5.850,2.3
"Moti Restaurant",1,"New Delhi",77.2121141,28.536674,"North Indian, South Indian, Chinese, Mughlai",No,Yes,No,7.150,2.4
"New Baba Da Dhaba",1,"New Delhi",77.2170275,28.5331218,"North Indian, Mughlai, Chinese",No,Yes,No,5.200,2
"Tunday Kababi",1,"New Delhi",77.2126555,28.5406063,"Lucknowi, Mughlai",No,Yes,No,7.800,2.2
"Dilli BC",1,"New Delhi",77.2036117,28.5325807,"North Indian, Mughlai",No,Yes,No,9.100,4.4
Litti.In,1,"New Delhi",77.2111802,28.5364058,Bihari,No,Yes,No,3.900,4
"Nizam's Kathi Kabab",1,"New Delhi",77.2145409,28.5384902,"North Indian, Fast Food",Yes,Yes,No,11.700,4
"Pepper Kitchen",1,"New Delhi",77.2104778,28.5355604,"Cafe, American, Italian",No,Yes,No,6.500,4
"Rustom's Cafe & Bakery",1,"New Delhi",77.2184409,28.5311532,"Cafe, Bakery, Parsi",No,Yes,No,9.100,4.1
"Salad Days",1,"New Delhi",77.21051,28.535704,"Healthy Food, Salad",No,Yes,No,10.400,4
"Stop My Starvation",1,"New Delhi",77.2112209,28.5364043,"Cafe, Desserts",No,Yes,No,3.900,4.3
"Sushi Junction",1,"New Delhi",77.2072826,28.5340992,"Sushi, Japanese, Healthy Food",No,Yes,No,13.000,4
"Vero Gusto",1,"New Delhi",77.2118497,28.5367368,"Cafe, Fast Food, Healthy Food",No,Yes,No,3.250,4.1
"Snack Junction",1,"New Delhi",77.2321792,28.6268536,Chinese,No,No,No,3.900,3.2
Turant,1,"New Delhi",77.2319851,28.6267282,Chinese,No,No,No,3.900,3.3
"Snacks Point",1,"New Delhi",77.2337174,28.62540821,"Fast Food",No,No,No,1.300,0
"The Sweet Spot",1,"New Delhi",77.2305796,28.6304834,Bakery,No,No,No,7.800,0
"Kafe @ Museum",1,"New Delhi",77.22,28.61,"North Indian, Continental",No,No,No,3.900,0
"Friends Cafe",1,"New Delhi",77.29213391,28.52182344,"North Indian",No,No,No,6.500,0
"Aromas of Pind",1,"New Delhi",77.29338784,28.52175981,"North Indian, Chinese",Yes,Yes,No,15.600,4.2
"Apna Dhaba and Caters",1,"New Delhi",77.119036,28.6307787,"North Indian",No,No,No,3.900,3.2
"Green Chick Chop",1,"New Delhi",77.1186217,28.6308872,"Raw Meats, North Indian, Fast Food",No,Yes,No,4.550,2.7
"Jai Shree Durga South Indian Corner",1,"New Delhi",77.120189,28.6308138,"South Indian, Chinese",No,No,No,4.550,3
"Malabar Catering House",1,"New Delhi",77.1193692,28.6216271,"Biryani, Kerala",No,No,No,5.200,3.2
"Meenakshi Bhawan",1,"New Delhi",77.119336,28.6307842,"South Indian, Chinese",No,No,No,3.900,3.1
"New Raja Sweets",1,"New Delhi",77.1144456,28.6258469,"Mithai, Street Food",No,No,No,1.950,2.9
"Pizza Treat",1,"New Delhi",77.1155946,28.6258815,"Pizza, Fast Food",No,No,No,3.250,3
"Pudding & Pie",1,"New Delhi",77.1141938,28.6258347,"Bakery, Fast Food",No,No,No,5.850,3.1
"Rita Chinese Food",1,"New Delhi",77.1160349,28.6257821,Chinese,No,No,No,4.550,3.1
"Vibes of Punjab",1,"New Delhi",77.1176174,28.6227746,"North Indian, Mughlai, Chinese",No,No,No,9.100,3.2
"Ramji Di Hatti & Caterers",1,"New Delhi",77.120274,28.6307493,"North Indian",No,No,No,4.550,3.5
"Spicy Tadka",1,"New Delhi",77.1196062,28.6308168,"North Indian, Chinese",No,Yes,No,7.800,3.5
"Mr. Tandoori Lal",1,"New Delhi",77.1204704,28.6307568,"Chinese, North Indian",No,No,No,3.900,0
"Om Sweets & Caterers",1,"New Delhi",77.1118707,28.6258268,"North Indian",No,No,No,2.600,0
"Sardar Ji Take Away & Caterers",1,"New Delhi",77.1139522,28.6259394,"North Indian, Chinese",No,No,No,5.850,0
"9 is Mine",1,"New Delhi",77.297847,28.607116,"Fast Food",No,Yes,No,3.900,2.6
Aashirwad,1,"New Delhi",77.2924811,28.6089584,"Chinese, North Indian",No,No,No,5.850,3.2
"Aggarwal Sweet & Bakers",1,"New Delhi",77.3081612,28.5891462,"Mithai, Street Food",No,No,No,1.950,2.9
"Amit Hotel",1,"New Delhi",77.3088206,28.5903034,"North Indian",No,No,No,1.950,2.9
"Angrezee Dhaba",1,"New Delhi",77.30209798,28.58521417,"North Indian, Mughlai, Chinese",No,Yes,No,4.550,2.8
"Ankur Family Restaurant",1,"New Delhi",77.3062786,28.5892005,"North Indian",No,No,No,3.900,2.9
"Bansal Sweet",1,"New Delhi",77.2934295,28.6082009,"Desserts, Street Food",No,No,No,1.950,2.7
"Baskin Robbins",1,"New Delhi",77.2905861,28.6071522,"Ice Cream",No,Yes,No,3.900,3.1
"Caravan Resto Bar",1,"New Delhi",77.2938353,28.6078005,"North Indian, Chinese, Mughlai",Yes,Yes,No,14.300,3.2
"Celebration Multi Cuisine Restaurant",1,"New Delhi",77.2952484,28.6065957,"North Indian, Chinese",No,No,No,6.500,2.7
"Chatto Chapati",1,"New Delhi",77.30096575,28.61013581,"North Indian",No,No,No,3.250,3
Chawla's?,1,"New Delhi",77.30109818,28.58918625,"North Indian, Mughlai",Yes,No,No,9.750,2.7
"China Town",1,"New Delhi",77.2952961,28.5979305,Chinese,No,Yes,No,3.900,2.7
"China Town",1,"New Delhi",77.2936557,28.6080098,Chinese,No,No,No,4.550,2.7
"Dazzle Pastry Shop",1,"New Delhi",77.2928133,28.6083198,"Bakery, Fast Food",No,No,No,1.950,2.6
"Delicacy Foods",1,"New Delhi",77.2932581,28.6030873,"North Indian, Mughlai, Chinese",No,No,No,8.450,3.2
"Dolphin Rolls",1,"New Delhi",77.3078187,28.5898772,"Fast Food, Chinese",No,No,No,2.600,2.9
"Durbar Restaurant",1,"New Delhi",77.2930355,28.6043403,"North Indian, Chinese",No,No,No,6.500,2.7
"Ever Green Pastry Shop",1,"New Delhi",77.291701,28.6095613,Bakery,No,No,No,2.600,3.1
"Evergreen Sweets Corner",1,"New Delhi",77.3122802,28.5946814,"Mithai, Street Food",No,No,No,1.300,3
"Great Plates By AJ",1,"New Delhi",77.2964127,28.5921814,"North Indian, Chinese, Mughlai",Yes,Yes,No,11.700,3.1
"Green Chick Chop",1,"New Delhi",77.2946516,28.5978455,"Raw Meats, North Indian, Fast Food",No,No,No,4.550,3.2
Haqeem's,1,"New Delhi",77.2904619,28.6070462,"North Indian",No,No,No,3.250,2.7
"Himalaya Food Corner",1,"New Delhi",77.2956989,28.6078263,"North Indian, Mughlai, Chinese",No,No,No,6.500,2.7
"Hot Joint Fast Food",1,"New Delhi",77.2894952,28.6045493,"Chinese, Fast Food",No,No,No,4.550,2.6
"Hyderabadi Dum Biryani",1,"New Delhi",77.29358397,28.60318802,"Biryani, Hyderabadi",No,Yes,No,8.450,2.7
"Kasturi Family Restaurant",1,"New Delhi",77.2925747,28.6090326,"North Indian, Chinese",No,Yes,No,5.200,3
"Kerala Cafe",1,"New Delhi",77.2947422,28.6071044,Kerala,No,No,No,3.900,3.3
"Keuchen Paradise",1,"New Delhi",77.2938753,28.6081948,Bakery,No,Yes,No,3.900,2.8
"Kook For Health",1,"New Delhi",77.2938857,28.6081736,"American, Asian, North Indian, Mexican, South Indian",No,Yes,No,6.500,3.3
"Lahorian's Sweets & Bakers",1,"New Delhi",77.293569,28.6044435,"Street Food, Desserts",No,No,No,3.250,2.9
"Mr. Baker's",1,"New Delhi",77.2949573,28.5977616,"Bakery, Fast Food",No,No,No,1.300,3
"Night Food Delivery",1,"New Delhi",77.290883,28.606978,"North Indian, Chinese",No,Yes,No,6.500,2.7
"Nine 2 Nine Snacks & Restaurant",1,"New Delhi",77.3065907,28.5890442,"North Indian, Street Food",No,No,No,3.250,2.9
"Punjabi Mirch",1,"New Delhi",77.2952184,28.6074925,"North Indian",No,No,No,5.200,3
"Rasoi The Food Express",1,"New Delhi",77.2953531,28.6065091,"North Indian, Chinese",No,Yes,No,7.800,2.6
"Republic of Chicken",1,"New Delhi",77.2949166,28.5977308,"Raw Meats, Fast Food",No,No,No,5.200,2.8
Sandwichai,1,"New Delhi",77.29047,28.6069738,"Fast Food",No,Yes,No,4.550,3.3
"SB's Raisins",1,"New Delhi",77.2938335,28.6078223,"Bakery, Desserts, Fast Food",No,Yes,No,4.550,2.8
"Shanghai Kitchen",1,"New Delhi",77.28870839,28.61184943,"Chinese, Fast Food",No,No,No,3.900,3.1
"Shiv Shakti Restaurant",1,"New Delhi",77.2933571,28.6035787,"South Indian, Chinese",No,No,No,2.600,3
"Smoky Chettinad",1,"New Delhi",77.29534686,28.60690952,"South Indian, Chettinad",No,No,No,7.800,2.8
"Spice Fusion",1,"New Delhi",77.2956494,28.6065417,"North Indian, Mughlai",No,No,No,5.200,3.1
"Sweet Toof Designer Cakes",1,"New Delhi",77.29909826,28.60545101,"Bakery, Desserts",No,No,No,3.250,3.1
"The Chef",1,"New Delhi",77.3084321,28.5894261,"North Indian, Chinese",No,Yes,No,7.800,3.2
"The Edge Cafe",1,"New Delhi",77.28917677,28.61092375,"Fast Food, Chinese",No,Yes,No,5.200,3.1
"The Epicure - Fraser Suites",1,"New Delhi",77.29954,28.5939142,"Asian, Thai, Chinese, North Indian",Yes,No,No,26.000,3.1
"Udupidarshini Veg Restaurant",1,"New Delhi",77.2957443,28.6076829,"Chinese, North Indian, South Indian",No,Yes,No,7.150,3.4
"36 lebzelter",1,"New Delhi",0,0,"Bakery, Desserts",No,No,No,1.950,3.7
"Baked Buns",1,"New Delhi",77.3347996,28.6040018,"Fast Food, Pizza, Burger",No,Yes,No,6.500,3.6
"Freakin Beans",1,"New Delhi",77.2905678,28.6068499,Cafe,No,No,No,3.250,3.7
"Nutri Cafe",1,"New Delhi",77.2952729,28.5975729,"Fast Food",No,Yes,No,6.500,3.7
Senorita's,1,"New Delhi",77.2949672,28.597776,"Mexican, North Indian",No,No,No,7.150,3.7
"Village - The House of Food",1,"New Delhi",77.29340594,28.6087318,"Street Food, Fast Food, Chinese, South Indian, North Indian",No,Yes,No,3.900,3.7
"Aman Vaishno Dhaba",1,"New Delhi",77.3122819,28.594717,"North Indian",No,No,No,1.950,0
"Anupam Hotel",1,"New Delhi",77.3078828,28.5901962,"North Indian",No,No,No,2.600,0
"Bake Bank",1,"New Delhi",77.29497844,28.60724844,"Bakery, Desserts",No,No,No,3.900,0
Buzybee,1,"New Delhi",0,0,"Bakery, Desserts",No,No,No,3.900,0
"Cafe Tandoor",1,"New Delhi",0,0,"Fast Food",No,No,No,3.250,0
"Chawlas 2",1,"New Delhi",77.295699,28.6073217,"North Indian, Mughlai",No,No,No,6.500,0
"Choksi Chinese",1,"New Delhi",77.3086422,28.5899497,Chinese,No,No,No,2.600,0
"Desi Chulha",1,"New Delhi",77.2958351,28.6097862,"North Indian, Chinese",No,No,No,5.200,0
"Fumble Foods",1,"New Delhi",0,0,"North Indian, Fast Food",No,No,No,1.950,0
"Games v/s Cafe",1,"New Delhi",77.29572514,28.6067005,"Cafe, Beverages",No,No,No,2.600,0
"Goodies- Snacks N More",1,"New Delhi",0,0,"Fast Food, Chinese",No,No,No,5.200,0
"Grubhouse Cafe",1,"New Delhi",0,0,"Fast Food",No,No,No,3.900,0
"Mr. Baker's",1,"New Delhi",77.2956929,28.6073554,Bakery,No,No,No,3.250,0
"Muradabadi Chicken Biryani & Dhaba",1,"New Delhi",77.3063531,28.589274,"North Indian",No,No,No,5.850,0
"Pakiza Restaurant",1,"New Delhi",77.30888665,28.60906117,"North Indian, Mughlai",No,No,No,7.800,0
"Riddhi Siddhi Restaurant",1,"New Delhi",77.3091618,28.5903191,"North Indian, Fast Food",No,No,No,2.600,0
"Rockers & Shockers",1,"New Delhi",0,0,"North Indian, Mughlai, Chinese",No,No,No,7.150,0
"Saikutir Food",1,"New Delhi",0,0,"North Indian, South Indian, Chinese",No,No,No,2.600,0
"Satnaam Foods",1,"New Delhi",0,0,"North Indian",No,No,No,3.900,0
Senorita's,1,"New Delhi",77.2905299,28.6068399,Mexican,No,No,No,3.900,0
"Shri Bala Ji Rasoi",1,"New Delhi",77.296163,28.6051709,"North Indian",No,No,No,2.600,0
"South Indian",1,"New Delhi",0,0,"South Indian",No,No,No,1.950,0
"Tip Top Eating Corner",1,"New Delhi",77.3093426,28.5905357,"North Indian",No,No,No,1.300,0
ToLoveFromLove,1,"New Delhi",0,0,"Bakery, Desserts",No,No,No,3.900,0
"Tripti Foods",1,"New Delhi",77.29558725,28.60682357,"South Indian",No,No,No,2.600,0
"U Like",1,"New Delhi",77.294938,28.5980675,Bakery,No,No,No,1.950,0
"Zayka chicken restaurant",1,"New Delhi",77.2960093,28.6073214,"North Indian, Biryani",No,No,No,3.900,0
"Cafe Coffee Day",1,"New Delhi",77.290606,28.6070669,Cafe,No,No,No,5.850,2.4
"Food Fantasy",1,"New Delhi",77.2928015,28.6082787,"North Indian, Chinese, Fast Food",No,Yes,No,6.500,2.4
"Just Chinese",1,"New Delhi",77.2935856,28.6088911,Chinese,No,Yes,No,3.900,2.4
"Agarwal Bikaneri Sweets",1,"New Delhi",77.2971024,28.6185258,"Mithai, Street Food",No,No,No,1.300,3.1
"Bikaner Sweets",1,"New Delhi",77.3007976,28.6198235,Mithai,No,No,No,1.300,2.8
Breadz,1,"New Delhi",77.2960034,28.6170417,"Bakery, Fast Food",No,Yes,No,3.900,3.3
"Desi Jugaad",1,"New Delhi",77.30071865,28.6193114,"North Indian, Chinese",No,No,No,4.550,3.2
"Food Trax",1,"New Delhi",77.30117932,28.61981733,Chinese,No,No,No,3.900,2.9
"Hub Tub",1,"New Delhi",77.30196454,28.61965104,"Chinese, Fast Food",No,No,No,3.900,3
"Malabar Foods",1,"New Delhi",77.3010973,28.6196099,"North Indian, Fast Food",No,Yes,No,6.500,2.7
"Mitra Di Chaap",1,"New Delhi",77.29992136,28.61961396,"Street Food, Fast Food",No,No,No,3.900,3
"New Hyderabadi Biryani House",1,"New Delhi",77.301318,28.6196741,"North Indian, Biryani",No,Yes,No,6.500,2.5
"New Madras Cafe",1,"New Delhi",77.3050334,28.6189331,"South Indian",No,No,No,3.250,2.8
"Roll Club",1,"New Delhi",77.3003716,28.619632,"Fast Food",No,No,No,3.250,3.2
"Sanju Cool & Hot Hut",1,"New Delhi",77.3009259,28.6199149,"North Indian, Street Food",No,No,No,3.250,2.8
"Sethi's Kabab & Curries",1,"New Delhi",77.3013079,28.6198516,"North Indian",No,No,No,6.500,3.1
"South Indian Fast Food",1,"New Delhi",77.2970156,28.6186666,"South Indian",No,No,No,3.900,3.3
"Sweets and Spices",1,"New Delhi",77.3008117,28.6196422,"North Indian, Chinese, South Indian, Fast Food",No,No,No,5.200,2.8
"Urban Degchi Kitchen & Bar",1,"New Delhi",77.3008167,28.6194659,"North Indian, Chinese",Yes,Yes,No,13.000,2.6
"Wah Ji Wah",1,"New Delhi",77.3003715,28.619648,"North Indian, Fast Food",No,Yes,No,5.200,3.1
"Zaiqa Kathi Roll & Momos",1,"New Delhi",77.3002431,28.6199122,"Street Food",No,No,No,1.950,3.3
"Duggal Snacks",1,"New Delhi",77.3006489,28.6193502,"Street Food",No,No,No,0.650,3.6
"Granny's Flavour",1,"New Delhi",77.3014164,28.6195294,"Street Food",No,No,No,1.950,3.5
"Moustache Coffee",1,"New Delhi",77.30168425,28.61956952,Cafe,No,Yes,No,5.200,3.7
"Pradeep Pav Bhaji",1,"New Delhi",77.3020302,28.6194887,"Street Food",No,No,No,2.600,3.8
"Sandwich Factory",1,"New Delhi",77.3011218,28.6192793,Cafe,No,Yes,No,6.500,3.9
"Scorpio Cafe",1,"New Delhi",77.3012169,28.6196855,"Chinese, Fast Food",No,Yes,No,5.200,3.7
Veggie-Licious,1,"New Delhi",77.3011572,28.6192865,"North Indian, Chinese, Continental, Fast Food",No,Yes,No,5.850,3.6
"Creamy Creation",1,"New Delhi",77.309698,28.623975,Bakery,No,No,No,3.900,0
"Evergreen Food Corner",1,"New Delhi",77.2979348,28.6191348,"Fast Food, Raw Meats",No,No,No,4.550,0
"K.D Corner",1,"New Delhi",77.3094479,28.6232139,"North Indian",No,No,No,3.900,0
"Slice Of Italy",1,"New Delhi",77.3011572,28.6197374,"Italian, Pizza, Bakery",No,Yes,No,9.100,2.2
"Anokha Chinese Hut",1,"New Delhi",77.3296222,28.6038472,"North Indian, Chinese",No,No,No,9.100,2.6
"Bobby Dhaba & Caterers",1,"New Delhi",77.33470056,28.6042683,"North Indian, Mughlai",No,No,No,5.850,3.1
"Clever Fox Cafe",1,"New Delhi",77.3328617,28.6071702,"North Indian, Continental, Chinese",Yes,No,No,11.700,3
"Dana Pani",1,"New Delhi",77.3302432,28.6032214,"North Indian, Chinese",No,No,No,3.900,2.8
"Hotel Malabar",1,"New Delhi",77.3363682,28.6128083,Kerala,No,No,No,3.900,3
"Lumbini Fast Point",1,"New Delhi",77.3375211,28.6137147,"Chinese, Fast Food",No,No,No,5.200,3
"Mayur Restaurant",1,"New Delhi",77.3369722,28.613483,"North Indian, South Indian, Chinese",No,No,No,5.200,2.8
"MOC - The American Restaurant",1,"New Delhi",77.33534496,28.61123545,"American, Fast Food",No,No,No,5.200,2.6
"Muradabadi Chicken Biryani",1,"New Delhi",77.3335984,28.6054308,"North Indian",No,No,No,5.850,3.3
"New Aggarwal Sweet Corner",1,"New Delhi",77.3360236,28.6117841,Mithai,No,No,No,1.300,2.7
"Pizza Castle",1,"New Delhi",77.3351273,28.6103555,"Pizza, Fast Food",No,Yes,No,6.500,2.7
"Punjabi Dhaba",1,"New Delhi",77.3292098,28.6014232,"North Indian",No,No,No,2.600,3
"Qureshi Chicken Corner",1,"New Delhi",77.3364154,28.6132677,"North Indian",No,No,No,2.600,3
"Samarpan Fast Food",1,"New Delhi",77.3365387,28.6101623,Chinese,No,No,No,3.900,2.9
Shaan-E-Tandoorz,1,"New Delhi",77.3390604,28.6078313,"North Indian",No,No,No,5.200,2.9
"Sonu Sudh Bhojnalaya",1,"New Delhi",77.336318,28.6126674,"North Indian",No,No,No,3.250,2.8
"The Test",1,"New Delhi",77.3391034,28.6077552,"North Indian",No,No,No,6.500,2.9
