YM,state,product,pu_cnt,rev
2017-02,PR,fashion_underwear_e_moda_praia,1,24.99
2017-02,PR,ferramentas_jardim,3,598.89
2017-02,PR,informatica_acessorios,4,107.58
2017-02,PR,malas_acessorios,2,314.70000000000005
2017-02,PR,market_place,2,65.89
2017-02,PR,moveis_decoracao,11,1419.3500000000004
2017-02,PR,moveis_escritorio,3,1774.76
2017-02,PR,moveis_sala,1,103.99
2017-02,PR,perfumaria,5,768.5899999999999
2017-02,PR,pet_shop,2,209.8
2017-02,PR,telefonia,7,873.72
2017-02,PR,telefonia_fixa,2,40.89
2017-02,PR,utilidades_domesticas,7,621.6899999999999
2017-02,RJ,,12,850.2900000000001
2017-02,RJ,agro_industria_e_comercio,2,43.98
2017-02,RJ,audio,1,29.9
2017-02,RJ,automotivo,11,1443.1499999999999
2017-02,RJ,bebes,3,904.9
2017-02,RJ,beleza_saude,18,3661.920000000001
2017-02,RJ,brinquedos,9,642.0300000000001
2017-02,RJ,cama_mesa_banho,23,2525.5100000000007
2017-02,RJ,casa_construcao,1,373.8
2017-02,RJ,climatizacao,2,799
2017-02,RJ,consoles_games,1,314.8
2017-02,RJ,construcao_ferramentas_construcao,1,36.99
2017-02,RJ,construcao_ferramentas_jardim,1,579.98
2017-02,RJ,cool_stuff,8,710.9699999999999
2017-02,RJ,eletronicos,3,488.20000000000005
2017-02,RJ,eletroportateis,6,1596.6
2017-02,RJ,esporte_lazer,15,2157.53
2017-02,RJ,fashion_bolsas_e_acessorios,1,54.9
2017-02,RJ,fashion_roupa_masculina,2,175.8
2017-02,RJ,fashion_underwear_e_moda_praia,3,268.98
2017-02,RJ,ferramentas_jardim,6,1179.12
2017-02,RJ,informatica_acessorios,13,1569.51
2017-02,RJ,instrumentos_musicais,1,65.9
2017-02,RJ,livros_interesse_geral,3,257.31
2017-02,RJ,malas_acessorios,1,54.9
2017-02,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,1,29.9
2017-02,RJ,moveis_decoracao,34,3171.120000000001
2017-02,RJ,moveis_escritorio,12,2133.73
2017-02,RJ,moveis_sala,3,913.92
2017-02,RJ,papelaria,4,658.7
2017-02,RJ,perfumaria,10,1739.0000000000005
2017-02,RJ,pet_shop,4,328.49
2017-02,RJ,relogios_presentes,4,711.54
2017-02,RJ,tablets_impressao_imagem,2,198
2017-02,RJ,telefonia,12,842.4399999999999
2017-02,RJ,telefonia_fixa,1,29.9
2017-02,RJ,utilidades_domesticas,10,761.88
2017-02,RN,automotivo,1,10
2017-02,RN,bebes,2,61.9
2017-02,RN,beleza_saude,1,23.9
2017-02,RN,brinquedos,1,114.80000000000001
2017-02,RN,informatica_acessorios,1,15.9
2017-02,RN,moveis_cozinha_area_de_servico_jantar_e_jardim,1,110
2017-02,RN,moveis_decoracao,1,35.5
2017-02,RN,utilidades_domesticas,1,26.9
2017-02,RO,automotivo,1,9.99
2017-02,RO,bebes,1,175.9
2017-02,RO,beleza_saude,2,622.9
2017-02,RO,cama_mesa_banho,1,81.8
2017-02,RO,informatica_acessorios,2,41.8
2017-02,RO,moveis_decoracao,2,499.88
2017-02,RO,moveis_escritorio,1,119.99
2017-02,RO,utilidades_domesticas,1,69.9
2017-02,RR,beleza_saude,1,23.9
2017-02,RR,informatica_acessorios,1,26.9
2017-02,RS,,2,80.4
2017-02,RS,alimentos,1,38.9
2017-02,RS,audio,2,64
2017-02,RS,automotivo,3,203.67000000000002
2017-02,RS,bebes,1,50
2017-02,RS,beleza_saude,9,2161.3300000000004
2017-02,RS,brinquedos,3,1501.89
2017-02,RS,cama_mesa_banho,6,518.09
2017-02,RS,consoles_games,2,558.3
2017-02,RS,construcao_ferramentas_seguranca,1,379
2017-02,RS,cool_stuff,5,828.87
2017-02,RS,eletronicos,1,169
2017-02,RS,eletroportateis,3,632.88
2017-02,RS,esporte_lazer,7,673.48
2017-02,RS,fashion_bolsas_e_acessorios,1,79.9
2017-02,RS,ferramentas_jardim,6,1485.63
2017-02,RS,informatica_acessorios,5,300.65999999999997
2017-02,RS,livros_interesse_geral,1,116
2017-02,RS,malas_acessorios,4,364.68999999999994
2017-02,RS,market_place,1,62.9
2017-02,RS,moveis_decoracao,13,858.56
2017-02,RS,moveis_escritorio,2,339.98
2017-02,RS,moveis_sala,1,139.9
2017-02,RS,papelaria,1,89.9
2017-02,RS,perfumaria,4,459.5
2017-02,RS,pet_shop,4,254.79000000000002
2017-02,RS,relogios_presentes,3,2713.0299999999997
2017-02,RS,telefonia,8,312.68
2017-02,RS,telefonia_fixa,2,139.98000000000002
2017-02,RS,utilidades_domesticas,2,254.70000000000002
2017-02,SC,automotivo,2,32.15
2017-02,SC,bebes,1,23.9
2017-02,SC,beleza_saude,4,980.08
2017-02,SC,brinquedos,3,152.79
2017-02,SC,cama_mesa_banho,1,20
2017-02,SC,casa_conforto,1,230
2017-02,SC,consoles_games,2,101.99000000000001
2017-02,SC,cool_stuff,2,199.89
2017-02,SC,eletrodomesticos,1,159
2017-02,SC,eletronicos,1,79.8
2017-02,SC,eletroportateis,1,14.99
2017-02,SC,esporte_lazer,9,962.9200000000001
2017-02,SC,fashion_bolsas_e_acessorios,3,329.69
2017-02,SC,ferramentas_jardim,2,128.9
2017-02,SC,industria_comercio_e_negocios,1,119
2017-02,SC,market_place,1,76.9
2017-02,SC,moveis_decoracao,6,406.77000000000004
2017-02,SC,moveis_escritorio,2,1049.99
2017-02,SC,perfumaria,3,829.6999999999999
2017-02,SC,pet_shop,5,426.33000000000004
2017-02,SC,relogios_presentes,1,318.33
2017-02,SC,telefonia,5,234.93000000000004
2017-02,SC,utilidades_domesticas,1,59.8
2017-02,SE,,1,125.85
2017-02,SE,beleza_saude,2,254.98000000000002
2017-02,SE,brinquedos,1,159.9
2017-02,SE,consoles_games,1,46
2017-02,SE,esporte_lazer,1,119.69999999999999
2017-02,SE,informatica_acessorios,2,50.9
2017-02,SE,moveis_decoracao,1,178.5
2017-02,SE,moveis_sala,1,796
2017-02,SE,pet_shop,1,110
2017-02,SE,telefonia,1,19.99
2017-02,SP,,24,2396.23
2017-02,SP,agro_industria_e_comercio,1,21.99
2017-02,SP,alimentos,2,177.4
2017-02,SP,automotivo,24,4893.63
2017-02,SP,bebes,13,739.03
2017-02,SP,beleza_saude,62,6668.579999999993
2017-02,SP,brinquedos,20,4371.82
2017-02,SP,cama_mesa_banho,58,5897.249999999998
2017-02,SP,casa_conforto,2,184.66000000000003
2017-02,SP,casa_construcao,2,321.8
2017-02,SP,climatizacao,4,1168.9
2017-02,SP,consoles_games,4,709.39
2017-02,SP,cool_stuff,23,4740.449999999998
2017-02,SP,eletrodomesticos,3,319
2017-02,SP,eletronicos,3,126
2017-02,SP,eletroportateis,9,3310.57
2017-02,SP,esporte_lazer,54,6482.189999999994
2017-02,SP,fashion_bolsas_e_acessorios,15,843.9899999999999
2017-02,SP,fashion_calcados,1,37.25
2017-02,SP,fashion_roupa_feminina,1,93.9
2017-02,SP,fashion_roupa_masculina,2,259.8
2017-02,SP,fashion_underwear_e_moda_praia,1,51
2017-02,SP,ferramentas_jardim,26,3285.800000000001
2017-02,SP,informatica_acessorios,39,3607.240000000002
2017-02,SP,instrumentos_musicais,2,1587.72
2017-02,SP,livros_interesse_geral,2,164.9
2017-02,SP,livros_tecnicos,1,159
2017-02,SP,malas_acessorios,6,474.5
2017-02,SP,market_place,6,617.9499999999999
2017-02,SP,moveis_decoracao,98,9440.279999999988
2017-02,SP,moveis_escritorio,17,3100.05
2017-02,SP,moveis_sala,3,519.9499999999999
2017-02,SP,papelaria,6,682.5
2017-02,SP,perfumaria,12,1702.9000000000005
2017-02,SP,pet_shop,10,719.49
2017-02,SP,relogios_presentes,17,4619.44
2017-02,SP,tablets_impressao_imagem,1,99
2017-02,SP,telefonia,27,1185.9
2017-02,SP,telefonia_fixa,4,206.76000000000002
2017-02,SP,utilidades_domesticas,28,2141.870000000001
2017-02,TO,automotivo,1,139.99
2017-02,TO,cool_stuff,1,119.99
2017-02,TO,esporte_lazer,2,148.67
2017-02,TO,moveis_decoracao,1,169
2017-02,TO,moveis_escritorio,1,176.96
2017-02,TO,telefonia_fixa,1,10.99
2017-03,AC,papelaria,1,399
2017-03,AC,perfumaria,1,56.99
2017-03,AL,audio,1,79
2017-03,AL,automotivo,1,119.9
2017-03,AL,brinquedos,2,84.89
2017-03,AL,consoles_games,1,194.5
2017-03,AL,fashion_calcados,1,199.7
2017-03,AL,ferramentas_jardim,1,43.9
2017-03,AL,papelaria,1,149
2017-03,AL,perfumaria,1,198.9
2017-03,AL,telefonia,1,105
2017-03,AM,bebes,1,149.9
2017-03,AM,brinquedos,1,171.79000000000002
2017-03,AM,cool_stuff,1,99.9
2017-03,AM,perfumaria,1,49.9
2017-03,AM,relogios_presentes,1,159.9
2017-03,AP,cool_stuff,1,75
2017-03,AP,moveis_decoracao,1,195.8
2017-03,AP,telefonia_fixa,1,32.99
2017-03,BA,,1,65.2
2017-03,BA,alimentos,2,177.4
2017-03,BA,automotivo,4,1663.9
2017-03,BA,beleza_saude,12,1625.3600000000004
2017-03,BA,brinquedos,2,264.89
2017-03,BA,cama_mesa_banho,3,378.09000000000003
2017-03,BA,casa_conforto,1,7.9
2017-03,BA,climatizacao,1,59.9
2017-03,BA,consoles_games,1,689.89
2017-03,BA,cool_stuff,2,648
2017-03,BA,eletrodomesticos,1,48
2017-03,BA,eletroportateis,1,109.9
2017-03,BA,esporte_lazer,8,1709.55
2017-03,BA,fashion_bolsas_e_acessorios,5,428.59999999999997
2017-03,BA,ferramentas_jardim,4,1947.8899999999999
2017-03,BA,informatica_acessorios,4,244.51
2017-03,BA,instrumentos_musicais,2,340.74
2017-03,BA,livros_interesse_geral,1,115
2017-03,BA,malas_acessorios,1,249.99
2017-03,BA,moveis_decoracao,7,708.49
2017-03,BA,moveis_escritorio,1,179.92
2017-03,BA,perfumaria,5,1092.59
2017-03,BA,relogios_presentes,3,798.71
2017-03,BA,telefonia,9,784.84
2017-03,BA,telefonia_fixa,1,559.96
2017-03,BA,utilidades_domesticas,7,828.0000000000001
2017-03,CE,,2,154.7
2017-03,CE,beleza_saude,2,818
2017-03,CE,brinquedos,1,169.9
2017-03,CE,cama_mesa_banho,1,89.9
2017-03,CE,casa_conforto,1,89.9
2017-03,CE,consoles_games,4,1600.19
2017-03,CE,eletroportateis,2,373
2017-03,CE,esporte_lazer,4,239.78
2017-03,CE,informatica_acessorios,2,49.9
2017-03,CE,moveis_escritorio,2,319.92
2017-03,CE,perfumaria,2,619.8
2017-03,CE,relogios_presentes,2,1404
2017-03,CE,telefonia,1,25
2017-03,CE,utilidades_domesticas,1,15.99
2017-03,DF,,1,16.9
2017-03,DF,artes,2,37
2017-03,DF,automotivo,1,382.70000000000005
2017-03,DF,bebes,1,65.97
2017-03,DF,beleza_saude,2,159.8
2017-03,DF,brinquedos,2,101.88999999999999
2017-03,DF,cama_mesa_banho,7,817.1899999999998
2017-03,DF,casa_conforto,1,89.9
2017-03,DF,casa_construcao,1,139.99
2017-03,DF,cool_stuff,1,99.99
2017-03,DF,eletroportateis,2,2338.99
2017-03,DF,esporte_lazer,5,626.4
2017-03,DF,fashion_bolsas_e_acessorios,1,65
2017-03,DF,informatica_acessorios,4,291.8
2017-03,DF,instrumentos_musicais,1,4.9
2017-03,DF,moveis_decoracao,8,611.16
2017-03,DF,moveis_sala,1,129.9
2017-03,DF,papelaria,2,200.9
2017-03,DF,perfumaria,1,119
2017-03,DF,relogios_presentes,3,179.8
2017-03,DF,telefonia,3,64.9
2017-03,DF,utilidades_domesticas,6,335.88
2017-03,ES,alimentos,2,202.4
2017-03,ES,audio,1,79
2017-03,ES,automotivo,1,69.99
2017-03,ES,beleza_saude,2,139
2017-03,ES,brinquedos,4,418.53
2017-03,ES,cama_mesa_banho,2,159.8
2017-03,ES,climatizacao,1,95
2017-03,ES,cool_stuff,3,569.98
2017-03,ES,esporte_lazer,5,553.49
2017-03,ES,fashion_bolsas_e_acessorios,1,59
2017-03,ES,informatica_acessorios,2,62.8
2017-03,ES,livros_interesse_geral,2,604.1
2017-03,ES,market_place,2,164.8
2017-03,ES,moveis_cozinha_area_de_servico_jantar_e_jardim,1,48
2017-03,ES,moveis_decoracao,3,208.1
2017-03,ES,moveis_escritorio,2,263.96
2017-03,ES,moveis_sala,2,309.89
2017-03,ES,perfumaria,1,129.9
2017-03,ES,pet_shop,1,90.98
2017-03,ES,relogios_presentes,2,384.81
2017-03,ES,telefonia,4,116.78
2017-03,ES,telefonia_fixa,1,69.9
2017-03,ES,utilidades_domesticas,3,185.20000000000002
2017-03,GO,,1,120
2017-03,GO,artes,1,109.6
2017-03,GO,audio,1,34.99
2017-03,GO,automotivo,1,1199
2017-03,GO,bebes,2,131.8
2017-03,GO,bebidas,1,173.99
2017-03,GO,beleza_saude,4,491.36
2017-03,GO,cama_mesa_banho,4,349.57
2017-03,GO,cool_stuff,4,467.97
2017-03,GO,fashion_bolsas_e_acessorios,3,216.8
2017-03,GO,fashion_calcados,1,294.9
2017-03,GO,ferramentas_jardim,4,2360.5899999999997
2017-03,GO,informatica_acessorios,3,71.69999999999999
2017-03,GO,livros_interesse_geral,1,115
2017-03,GO,malas_acessorios,1,129.5
2017-03,GO,moveis_decoracao,4,737.99
2017-03,GO,moveis_escritorio,1,129.96
2017-03,GO,moveis_sala,1,103.97
2017-03,GO,perfumaria,2,312.88
2017-03,GO,pet_shop,1,125.9
2017-03,GO,relogios_presentes,2,570.02
2017-03,GO,telefonia,5,282.78000000000003
2017-03,GO,utilidades_domesticas,2,173.99
2017-03,MA,,1,97.99
2017-03,MA,automotivo,1,20
2017-03,MA,brinquedos,1,92.89
2017-03,MA,cama_mesa_banho,1,109.9
2017-03,MA,esporte_lazer,1,109.99
2017-03,MA,informatica_acessorios,6,562.8
2017-03,MA,instrumentos_musicais,1,53.8
2017-03,MA,moveis_decoracao,1,119.9
2017-03,MA,papelaria,1,99.9
2017-03,MA,perfumaria,3,227.96
2017-03,MA,telefonia,5,285.77
2017-03,MA,utilidades_domesticas,1,169.9
2017-03,MG,,9,646.1899999999999
2017-03,MG,alimentos,4,425.39
2017-03,MG,alimentos_bebidas,1,19.9
2017-03,MG,audio,1,158
2017-03,MG,automotivo,11,2428.54
2017-03,MG,bebes,4,319.69000000000005
2017-03,MG,beleza_saude,30,2785.4700000000003
2017-03,MG,brinquedos,9,881.3699999999999
2017-03,MG,cama_mesa_banho,38,4194.38
2017-03,MG,casa_conforto,5,858.9
2017-03,MG,casa_construcao,1,146.9
2017-03,MG,climatizacao,1,869.95
2017-03,MG,consoles_games,5,734.38
2017-03,MG,cool_stuff,15,1898.5500000000002
2017-03,MG,eletrodomesticos,2,72.8
2017-03,MG,eletrodomesticos_2,1,487
2017-03,MG,eletronicos,5,694.27
2017-03,MG,esporte_lazer,23,2286.9500000000003
2017-03,MG,fashion_bolsas_e_acessorios,9,425.2
2017-03,MG,fashion_roupa_masculina,1,99.9
2017-03,MG,ferramentas_jardim,19,1915.2900000000006
2017-03,MG,informatica_acessorios,17,4063.6800000000007
2017-03,MG,instrumentos_musicais,1,17.99
2017-03,MG,livros_interesse_geral,3,300.22
2017-03,MG,malas_acessorios,10,1689.3700000000003
2017-03,MG,market_place,2,219.8
2017-03,MG,moveis_decoracao,36,3583.979999999999
2017-03,MG,moveis_escritorio,10,1515.0000000000002
2017-03,MG,moveis_sala,5,1153.75
2017-03,MG,papelaria,9,698.68
2017-03,MG,perfumaria,11,1831.2800000000002
2017-03,MG,pet_shop,5,472.83000000000004
2017-03,MG,relogios_presentes,7,1458.48
2017-03,MG,telefonia,19,792.7700000000001
2017-03,MG,utilidades_domesticas,21,1492.25
2017-03,MS,beleza_saude,1,64.99
2017-03,MS,brinquedos,2,140.4
2017-03,MS,consoles_games,1,59.99
2017-03,MS,cool_stuff,3,1565.99
2017-03,MS,dvds_blu_ray,1,409
2017-03,MS,esporte_lazer,2,509
2017-03,MS,fashion_calcados,1,199.7
2017-03,MS,ferramentas_jardim,2,96.8
2017-03,MS,informatica_acessorios,2,3194.89
2017-03,MS,livros_interesse_geral,1,115
2017-03,MS,moveis_decoracao,1,50.9
2017-03,MS,telefonia,1,18.99
2017-03,MS,utilidades_domesticas,1,26.9
2017-03,MT,alimentos,1,299.8
2017-03,MT,beleza_saude,1,98.9
2017-03,MT,cool_stuff,1,29.9
2017-03,MT,eletronicos,2,90.99
2017-03,MT,esporte_lazer,1,405.9
2017-03,MT,informatica_acessorios,2,89.46000000000001
2017-03,MT,malas_acessorios,1,174.9
2017-03,MT,market_place,1,89.9
2017-03,MT,moveis_decoracao,2,349.5
2017-03,MT,moveis_escritorio,1,126.99
2017-03,MT,telefonia,1,35.99
2017-03,MT,utilidades_domesticas,2,364.86
2017-03,PA,automotivo,2,813.3299999999999
2017-03,PA,bebes,1,132.68
2017-03,PA,beleza_saude,3,154.99
2017-03,PA,brinquedos,2,349.89
2017-03,PA,cama_mesa_banho,2,289.9
2017-03,PA,consoles_games,1,159.9
2017-03,PA,cool_stuff,1,164.9
2017-03,PA,eletronicos,1,26.99
2017-03,PA,eletroportateis,1,725
2017-03,PA,esporte_lazer,1,309
2017-03,PA,fashion_bolsas_e_acessorios,1,59
2017-03,PA,ferramentas_jardim,2,1506.99
2017-03,PA,informatica_acessorios,4,1249.87
2017-03,PA,moveis_decoracao,2,485.9
2017-03,PA,moveis_escritorio,2,319.93
2017-03,PA,papelaria,2,129.8
2017-03,PA,perfumaria,1,69.9
2017-03,PA,pet_shop,1,129.9
2017-03,PA,relogios_presentes,1,55
2017-03,PA,tablets_impressao_imagem,1,99
2017-03,PA,telefonia,3,415.9
2017-03,PB,,1,179.99
2017-03,PB,beleza_saude,2,711.9
2017-03,PB,cama_mesa_banho,2,199.8
2017-03,PB,consoles_games,1,59
2017-03,PB,eletronicos,1,29.5
2017-03,PB,ferramentas_jardim,2,2234.9
2017-03,PB,moveis_decoracao,1,221.70000000000002
2017-03,PB,moveis_escritorio,1,129.6
2017-03,PB,papelaria,1,69.9
2017-03,PB,perfumaria,3,526.8
2017-03,PB,utilidades_domesticas,1,24.9
2017-03,PE,alimentos,1,15.32
2017-03,PE,audio,2,235
2017-03,PE,automotivo,3,273.4
2017-03,PE,bebes,1,69
2017-03,PE,beleza_saude,4,963.79
2017-03,PE,brinquedos,4,650.86
2017-03,PE,cama_mesa_banho,2,168.89
2017-03,PE,consoles_games,1,689.89
2017-03,PE,construcao_ferramentas_seguranca,1,190
2017-03,PE,cool_stuff,1,69
2017-03,PE,eletronicos,2,165.19
2017-03,PE,esporte_lazer,5,1518.94
2017-03,PE,ferramentas_jardim,3,520.2
2017-03,PE,informatica_acessorios,1,69.9
2017-03,PE,malas_acessorios,1,249.99
2017-03,PE,moveis_decoracao,3,358.9
2017-03,PE,papelaria,1,99
2017-03,PE,perfumaria,1,139.9
2017-03,PE,tablets_impressao_imagem,1,99
2017-03,PE,telefonia,2,86.89
2017-03,PE,utilidades_domesticas,1,14.99
2017-03,PI,,1,29
2017-03,PI,audio,1,190
2017-03,PI,beleza_saude,1,74.6
2017-03,PI,cama_mesa_banho,2,412.9
2017-03,PI,cool_stuff,2,578.99
2017-03,PI,esporte_lazer,1,219.98
2017-03,PI,fashion_bolsas_e_acessorios,2,89.9
2017-03,PI,ferramentas_jardim,1,39.9
2017-03,PI,moveis_escritorio,1,239.96
2017-03,PI,relogios_presentes,1,231.27
2017-03,PR,,2,116.80000000000001
2017-03,PR,agro_industria_e_comercio,1,59.99
2017-03,PR,alimentos,2,168.89000000000001
2017-03,PR,bebes,2,97.80000000000001
2017-03,PR,beleza_saude,10,1037.47
2017-03,PR,brinquedos,4,248.78
2017-03,PR,cama_mesa_banho,7,605.48
2017-03,PR,climatizacao,1,169.9
2017-03,PR,consoles_games,1,139
2017-03,PR,cool_stuff,12,2970.6900000000005
2017-03,PR,eletrodomesticos,1,27
2017-03,PR,eletronicos,2,778.8
2017-03,PR,eletroportateis,2,198.9
2017-03,PR,esporte_lazer,11,1051.17
2017-03,PR,fashion_bolsas_e_acessorios,6,486.9
2017-03,PR,fashion_calcados,2,220.70000000000002
2017-03,PR,fashion_roupa_masculina,2,64.7
2017-03,PR,ferramentas_jardim,4,229.14000000000001
2017-03,PR,informatica_acessorios,8,1405.98
2017-03,PR,livros_interesse_geral,2,159.62
2017-03,PR,moveis_decoracao,13,1161.87
2017-03,PR,moveis_escritorio,3,1109.26
2017-03,PR,moveis_sala,1,329.9
2017-03,PR,papelaria,4,312.6
2017-03,PR,perfumaria,5,614.6800000000001
2017-03,PR,pet_shop,2,839.8
2017-03,PR,relogios_presentes,2,585.05
2017-03,PR,telefonia,9,266.74
2017-03,PR,utilidades_domesticas,5,275.69
2017-03,RJ,,2,318.9
2017-03,RJ,agro_industria_e_comercio,1,22
2017-03,RJ,alimentos,1,177
2017-03,RJ,artes,1,48.65
2017-03,RJ,audio,1,65
2017-03,RJ,automotivo,6,987.27
2017-03,RJ,bebes,11,749.14
2017-03,RJ,beleza_saude,27,4201.7
2017-03,RJ,brinquedos,15,2278.1099999999997
2017-03,RJ,cama_mesa_banho,39,3952.5100000000016
2017-03,RJ,casa_conforto,1,498
2017-03,RJ,casa_construcao,1,91.08000000000001
2017-03,RJ,climatizacao,2,1224.98
2017-03,RJ,consoles_games,9,1115.58
2017-03,RJ,construcao_ferramentas_construcao,1,310
2017-03,RJ,cool_stuff,17,2394.5
2017-03,RJ,eletronicos,5,878.48
2017-03,RJ,eletroportateis,4,1352.71
2017-03,RJ,esporte_lazer,19,2822.8199999999997
2017-03,RJ,fashion_bolsas_e_acessorios,13,883.6899999999999
2017-03,RJ,fashion_calcados,1,32.9
2017-03,RJ,fashion_esporte,1,39.9
2017-03,RJ,fashion_roupa_masculina,1,64.9
2017-03,RJ,fashion_underwear_e_moda_praia,2,76.99
2017-03,RJ,ferramentas_jardim,21,2798.6400000000003
2017-03,RJ,industria_comercio_e_negocios,1,119
2017-03,RJ,informatica_acessorios,25,4671.46
2017-03,RJ,instrumentos_musicais,1,490
2017-03,RJ,livros_interesse_geral,3,257.12
2017-03,RJ,livros_tecnicos,1,30
2017-03,RJ,malas_acessorios,5,559.3
2017-03,RJ,market_place,1,62.9
2017-03,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,2,65.98
2017-03,RJ,moveis_decoracao,39,3531.910000000001
2017-03,RJ,moveis_escritorio,9,1556.72
2017-03,RJ,moveis_sala,2,319.89
2017-03,RJ,musica,1,27.99
2017-03,RJ,papelaria,8,789.6999999999999
2017-03,RJ,perfumaria,20,3158.3800000000006
2017-03,RJ,pet_shop,6,2935.2
2017-03,RJ,relogios_presentes,16,5397.639999999999
2017-03,RJ,tablets_impressao_imagem,1,99
2017-03,RJ,telefonia,20,1038.5
2017-03,RJ,telefonia_fixa,1,60
2017-03,RJ,utilidades_domesticas,27,2478.000000000001
2017-03,RN,automotivo,1,139
2017-03,RN,beleza_saude,2,369.89
2017-03,RN,brinquedos,1,42.99
2017-03,RN,casa_conforto,1,89.9
2017-03,RN,cool_stuff,1,219.99
2017-03,RN,ferramentas_jardim,1,126.99
2017-03,RN,moveis_decoracao,2,128.9
2017-03,RN,perfumaria,1,198.9
2017-03,RN,relogios_presentes,1,231.27
2017-03,RN,telefonia,1,147.9
2017-03,RN,utilidades_domesticas,1,45.99
2017-03,RO,,1,54
2017-03,RO,brinquedos,3,189.79
2017-03,RO,cama_mesa_banho,3,339.69
2017-03,RO,eletronicos,1,29.9
2017-03,RO,esporte_lazer,1,298.8
2017-03,RO,ferramentas_jardim,1,39.9
2017-03,RO,informatica_acessorios,1,140
2017-03,RO,papelaria,2,343.9
2017-03,RO,perfumaria,1,313.9
2017-03,RO,pet_shop,1,95.99
2017-03,RO,telefonia,1,18.99
2017-03,RR,esporte_lazer,1,236
2017-03,RR,telefonia,1,34.99
2017-03,RS,,2,356.99
2017-03,RS,automotivo,3,311
2017-03,RS,bebes,6,729.78
2017-03,RS,beleza_saude,11,1979.8600000000001
2017-03,RS,brinquedos,6,670.97
2017-03,RS,cama_mesa_banho,14,975.7899999999997
2017-03,RS,casa_conforto,1,399
2017-03,RS,casa_conforto_2,1,109.99
2017-03,RS,climatizacao,1,119.8
2017-03,RS,consoles_games,2,369.79999999999995
2017-03,RS,construcao_ferramentas_seguranca,1,190
2017-03,RS,cool_stuff,13,2262.83
2017-03,RS,eletrodomesticos,1,29.9
2017-03,RS,eletronicos,2,528.5
2017-03,RS,eletroportateis,4,1107
2017-03,RS,esporte_lazer,7,481.39
2017-03,RS,fashion_bolsas_e_acessorios,1,380
2017-03,RS,fashion_calcados,1,157.9
2017-03,RS,ferramentas_jardim,4,525.1999999999999
2017-03,RS,informatica_acessorios,4,375.78
2017-03,RS,malas_acessorios,5,814.59
2017-03,RS,market_place,2,309.79999999999995
2017-03,RS,moveis_decoracao,16,1540.67
2017-03,RS,moveis_escritorio,3,573.57
2017-03,RS,moveis_sala,1,179.99
2017-03,RS,papelaria,4,429.45
2017-03,RS,perfumaria,2,357.9
2017-03,RS,pet_shop,5,562.5699999999999
2017-03,RS,relogios_presentes,4,1417.52
2017-03,RS,sinalizacao_e_seguranca,1,75
2017-03,RS,tablets_impressao_imagem,1,99
2017-03,RS,telefonia,7,164.73
2017-03,RS,telefonia_fixa,1,39.99
2017-03,RS,utilidades_domesticas,10,1465.2700000000002
2017-03,SC,,1,85
2017-03,SC,alimentos,1,126.98
2017-03,SC,automotivo,4,339.97
2017-03,SC,bebes,2,79.9
2017-03,SC,beleza_saude,7,815.74
2017-03,SC,brinquedos,2,91.8
2017-03,SC,cama_mesa_banho,9,829.2299999999999
2017-03,SC,casa_conforto,1,89.9
2017-03,SC,consoles_games,1,343.4
2017-03,SC,cool_stuff,7,1061.67
2017-03,SC,eletronicos,1,169
2017-03,SC,eletroportateis,2,1718
2017-03,SC,esporte_lazer,3,382.6
2017-03,SC,ferramentas_jardim,9,3557.56
2017-03,SC,informatica_acessorios,8,1875.74
2017-03,SC,livros_interesse_geral,3,469
2017-03,SC,malas_acessorios,2,638.99
2017-03,SC,market_place,2,238.89000000000001
2017-03,SC,moveis_decoracao,8,698.49
2017-03,SC,moveis_escritorio,3,406.94
2017-03,SC,papelaria,5,305.8
2017-03,SC,perfumaria,5,1153.59
2017-03,SC,pet_shop,4,1375.89
2017-03,SC,relogios_presentes,2,697.75
2017-03,SC,telefonia,10,366.8
2017-03,SC,telefonia_fixa,1,79.98
2017-03,SC,utilidades_domesticas,4,285.84999999999997
2017-03,SE,automotivo,1,32.9
2017-03,SE,casa_construcao,1,74
2017-03,SE,consoles_games,1,235
2017-03,SE,esporte_lazer,6,460.78000000000003
2017-03,SE,ferramentas_jardim,1,43.8
2017-03,SE,informatica_acessorios,2,58.9
2017-03,SE,instrumentos_musicais,1,429.9
2017-03,SE,moveis_decoracao,3,357.70000000000005
2017-03,SE,moveis_escritorio,2,356.95000000000005
2017-03,SE,relogios_presentes,2,172.9
2017-03,SE,telefonia,1,25.99
2017-03,SE,telefonia_fixa,1,69.98
2017-03,SE,utilidades_domesticas,1,179.8
2017-03,SP,,30,4314.509999999998
2017-03,SP,alimentos,8,1074.38
2017-03,SP,alimentos_bebidas,3,65.9
2017-03,SP,artes,1,28
2017-03,SP,audio,5,293.78000000000003
2017-03,SP,automotivo,31,4917.079999999999
